event,date,country,city,artist,album,track,isrc,linkid,Year,Month,Day
click,2021-08-22,Jordan,Amman,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899,2021,August,22
click,2021-08-24,France,Unknown,"Sech, Jhay Cortez",911 (Remix),911 - Remix,QM9WM2100036,b8b00717-fea0-4f50-9159-d6fdb544b81e,2021,August,24
click,2021-08-24,United Kingdom,Unknown,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,24
click,2021-08-24,India,Visakhapatnam,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054,2021,August,24
click,2021-08-24,India,Indore,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,India,New Delhi,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,24
click,2021-08-24,India,Mumbai,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106,2021,August,24
click,2021-08-24,India,Jodhpur,Bazzi,I Like That,I Like That,USAT22102088,2f6e4168-fdae-4e65-967b-220bccc68780,2021,August,24
click,2021-08-24,India,Jodhpur,Bazzi,I Like That,I Like That,USAT22102088,2f6e4168-fdae-4e65-967b-220bccc68780,2021,August,24
click,2021-08-24,Australia,Brisbane,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,24
click,2021-08-24,France,Dieppe,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,24
click,2021-08-22,Saudi Arabia,Dammam,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,22
click,2021-08-22,United States,River Forest,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089,2021,August,22
click,2021-08-22,Saudi Arabia,Jeddah,Bazzi,COSMIC,Mine,USAT21704227,58802900-e783-45d7-be07-271d83efd3f8,2021,August,22
click,2021-08-22,France,Paris,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
click,2021-08-22,Netherlands,Amsterdam,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,22
click,2021-08-22,Saudi Arabia,Jeddah,KALEO,AB,Way down We Go,USAT21502122,aa0ae23e-7136-43a9-903b-b55166bbe1e7,2021,August,22
click,2021-08-22,France,Unknown,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,22
click,2021-08-22,United States,Waterford,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3,2021,August,22
click,2021-08-22,Canada,Burnaby,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
click,2021-08-22,Morocco,Zawyat Ifrane,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
click,2021-08-21,United States,Sacramento,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57,2021,August,21
click,2021-08-21,Germany,Kiel,"J Balvin, Maria Becerra",Qué Más Pues?,Qué Más Pues?,QZM5U2100064,5dfdea08-eecf-4591-b066-b4f3b7f269d7,2021,August,21
click,2021-08-21,Bahrain,Manama,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b,2021,August,21
click,2021-08-21,Saudi Arabia,Riyadh,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,21
click,2021-08-21,Saudi Arabia,Jeddah,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,21
click,2021-08-21,Pakistan,Lahore,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,21
click,2021-08-21,Somalia,Mogadishu,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,21
click,2021-08-21,Mexico,Querétaro City,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1,2021,August,21
click,2021-08-21,Saudi Arabia,Jeddah,Young Dolph,Dum and Dummer,Water on Water on Water,USUYG1264621,47f54e58-af71-4580-9182-364b14b7740a,2021,August,21
click,2021-08-21,Mexico,Acapulco de Juárez,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767,2021,August,21
click,2021-08-24,Saudi Arabia,Riyadh,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,24
click,2021-08-24,India,Jaipur,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,24
click,2021-08-24,France,Cuiseaux,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f,2021,August,24
click,2021-08-24,Turkey,Istanbul,Meluchis,Deseo,Deseo,CA5KR2155909,ffd8d5a7-91bc-48e1-a692-c26fca8a8ead,2021,August,24
click,2021-08-24,Netherlands,Almere Stad,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,India,Delhi,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad,2021,August,24
click,2021-08-24,United States,Dallas,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,24
click,2021-08-24,Saudi Arabia,Medina,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,United States,Trenton,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3,2021,August,24
click,2021-08-24,United States,Richmond,Moneybagg Yo,A Gangsta’s Pain,Wockesha,USUM72105621,b581cf43-e148-4b4b-ab27-2e893f16c1cf,2021,August,24
click,2021-08-24,India,Ahmedabad,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106,2021,August,24
click,2021-08-24,United Kingdom,Unknown,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899,2021,August,24
click,2021-08-24,Iraq,Sulaymaniyah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,Saudi Arabia,Jeddah,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,24
click,2021-08-24,Saudi Arabia,Jeddah,Sueco,Paralyzed,Paralyzed,USAT22104499,52762e40-cb7a-4a8a-beb7-03fbd6cca9f8,2021,August,24
click,2021-08-24,India,Delhi,KT Tunstall,Eye To The Telescope,Suddenly I See,GBGLM0400069,f8db7f38-1ca1-4988-a618-ab3830405cf8,2021,August,24
click,2021-08-24,France,Vendargues,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,India,Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,United States,The Bronx,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534,2021,August,24
click,2021-08-24,Australia,Sydney,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f,2021,August,24
click,2021-08-24,Morocco,Casablanca,50 Cent,The Massacre,Just A Lil Bit,USIR10500279,c8e81e0d-6f2e-44af-b4b3-ce001774461c,2021,August,24
click,2021-08-24,Pakistan,Lahore,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9,2021,August,24
click,2021-08-24,United States,Houston,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,24
click,2021-08-24,United States,Charlotte,Remble,Touchable,Touchable,USWB12101349,da860428-dc84-4589-b574-0e67757d207e,2021,August,24
click,2021-08-24,France,Amiens,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,24
click,2021-08-24,Oman,Muscat,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,Netherlands,Maarssen,iamjuampi,Among Us,Among Us,QZK6J2095138,fe8a3fcd-7beb-4db0-8494-5238e1e1cab3,2021,August,24
click,2021-08-24,Iraq,Unknown,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,24
click,2021-08-24,Russia,Moscow,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,United Kingdom,Glasgow,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,2a636360-84e6-4e05-8c41-bf308b1cd8c1,2021,August,24
click,2021-08-24,United States,Baltimore,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c,2021,August,24
click,2021-08-24,France,Unknown,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f,2021,August,24
click,2021-08-24,Saudi Arabia,Jeddah,"Sech, Jhay Cortez",911 (Remix),911 - Remix,QM9WM2100036,b8b00717-fea0-4f50-9159-d6fdb544b81e,2021,August,24
click,2021-08-24,France,Créteil,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559,2021,August,24
click,2021-08-24,United States,Unknown,"Lil Baby, Lil Durk, Meek Mill",The Voice of the Heroes,Still Runnin (feat. Meek Mill),USUG12101604,aad12e68-538d-4867-a78a-7d65bfaf93d3,2021,August,24
click,2021-08-24,Bahrain,Unknown,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642,2021,August,24
click,2021-08-24,France,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,Pakistan,Karachi,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,2a636360-84e6-4e05-8c41-bf308b1cd8c1,2021,August,24
click,2021-08-24,Kuwait,Kuwait City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-23,Sri Lanka,Colombo,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9,2021,August,23
click,2021-08-23,Saudi Arabia,Riyadh,Bazzi,I Like That,I Like That,USAT22102088,2f6e4168-fdae-4e65-967b-220bccc68780,2021,August,23
click,2021-08-23,Ecuador,Guayaquil,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc,2021,August,23
click,2021-08-23,Latvia,Riga,"ScHoolboy Q, Kendrick Lamar",Oxymoron (Deluxe),Collard Greens,USUM71307354,59515f81-b5f4-40a8-8af9-f871002cd759,2021,August,23
click,2021-08-23,France,Unknown,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,23
click,2021-08-23,Saudi Arabia,Riyadh,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,23
click,2021-08-23,Iraq,Sulaymaniyah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,23
click,2021-08-23,United Kingdom,Leatherhead,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf,2021,August,23
click,2021-08-23,France,Unknown,"DLJ, BIDØ",Time Capsule,To the Moon,GBKQU2171093,0211bf4d-0e9d-46c2-889c-f97872280820,2021,August,23
click,2021-08-23,France,Strasbourg,Luci4,Kurxxed Emeraldz,Kurxxed Emeraldz,USAT22103307,6a664635-961f-4a51-9451-d5d95c3e5861,2021,August,23
click,2021-08-25,United States,Stafford,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,25
click,2021-08-25,Guatemala,Guatemala City,"Tiago PZK, LIT killah",Entre Nosotros,Entre Nosotros,ARGT32100004,0c197c54-ad5d-422f-8880-6f4a98908331,2021,August,25
click,2021-08-25,United States,Washington,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f,2021,August,25
click,2021-08-25,Saudi Arabia,Jeddah,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc,2021,August,25
click,2021-08-25,Saudi Arabia,Dammam,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f,2021,August,25
click,2021-08-25,South Africa,Cape Town,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,25
click,2021-08-25,Saudi Arabia,Medina,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,25
click,2021-08-25,France,Vincennes,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,Saudi Arabia,Jeddah,Chelsea Cutler,You Can Have It,You Can Have It,USUG12103653,f0a8e55f-e00b-45c9-bcbc-1e364b3cc544,2021,August,25
click,2021-08-25,India,Delhi,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
click,2021-08-25,Iraq,Baqubah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,Romania,Prisacani,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
click,2021-08-25,United States,New York,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,GBAHS2100229,5bf02874-e522-44e2-9013-edb794731c56,2021,August,25
click,2021-08-25,India,Patna,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,France,Coulaines,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,25
click,2021-08-25,France,Grenoble,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,United States,Lima,"Trippie Redd, Sada Baby, Icewear Vezzo, Babyface Ray",Trip At Knight,"Captain Crunch (feat. Babyface Ray, Sada Baby, & Icewear Vezzo)",QZJ842001155,902ebdda-078a-4f87-8547-af3942cb6855,2021,August,25
click,2021-08-25,United States,Savannah,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1,2021,August,25
click,2021-08-25,India,Indore,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
click,2021-08-25,Saudi Arabia,Riyadh,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c,2021,August,25
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,Norway,Oslo,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,25
click,2021-08-25,France,Agen,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767,2021,August,25
click,2021-08-25,Nigeria,Onitsha,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,25
click,2021-08-25,India,Jaipur,Lil Tecca,MONEY ON ME,MONEY ON ME,USUM72112304,b329bd67-e62e-4c16-9d65-74e068d4094b,2021,August,25
click,2021-08-25,India,Mumbai,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9,2021,August,25
click,2021-08-25,Bosnia and Herzegovina,Gradacac,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc,2021,August,25
click,2021-08-25,India,Jaipur,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
click,2021-08-25,India,Jaipur,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,United States,Pittsburgh,"Only The Family, Lil Durk",Family Over Everything,One Mo Chance (with Lil Durk),USUM71923802,d0d1f572-19a6-4bf9-a837-1a8d62c61d38,2021,August,25
click,2021-08-25,Australia,Melbourne,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,France,Soissons,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,25
click,2021-08-25,India,Unknown,"Gunna, Taurus",9 TIMES OUTTA 10,9 TIMES OUTTA 10,QMCE32100707,03efbdd8-a128-4edb-972a-6f1476b89cae,2021,August,25
click,2021-08-25,Yemen,Sanaa,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25,2021,August,25
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,Australia,Brisbane,Remble,Touchable,Touchable,USWB12101349,da860428-dc84-4589-b574-0e67757d207e,2021,August,25
click,2021-08-25,Switzerland,Bern,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,25
click,2021-08-25,Kenya,Nairobi,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
click,2021-08-25,Slovenia,Leskovec pri Krskem,Leonz,Among Us (Trap Remix),Among Us - Trap Remix,QZMEN2083109,eac26804-da3d-4230-8e7c-9baa5728c66a,2021,August,25
click,2021-08-25,France,Unknown,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
click,2021-08-25,Iraq,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-25,Italy,Unknown,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,25
click,2021-08-25,Italy,Unknown,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,25
click,2021-08-25,India,Ahmedabad,Olivia Rodrigo,SOUR,traitor,USUG12101243,23e5ca95-a514-4fad-91fa-faacc4f41142,2021,August,25
click,2021-08-25,United States,Columbus,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534,2021,August,25
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
click,2021-08-20,Pakistan,Multan,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713,2021,August,20
click,2021-08-20,United States,Philadelphia,YoungBoy Never Broke Again,Top,Boom,,5f86ad60-5c3a-5996-8c4b-b32ccba46e6f,2021,August,20
click,2021-08-20,United Kingdom,Salford,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899,2021,August,20
click,2021-08-20,India,Hyderabad,"blackbear, Tate McRae",u love u (with Tate McRae),u love u (with Tate McRae),USUG12102378,e89c328a-f804-46bf-8b19-637e82b64618,2021,August,20
click,2021-08-20,Netherlands,Schoonhoven,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9,2021,August,20
click,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
click,2021-08-20,India,Gandhidham,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc,2021,August,20
click,2021-08-20,India,Bhubaneswar,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,20
click,2021-08-20,India,Mumbai,"Tyga, Moneybagg Yo",Splash (feat. Moneybagg Yo),Splash (feat. Moneybagg Yo),USUYG1371569,efa4cdfe-f905-4e60-9de3-17f3095a120f,2021,August,20
click,2021-08-20,Saudi Arabia,Riyadh,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,20
click,2021-08-24,United States,Long Beach,Kodak Black,Senseless,Senseless,USAT22104267,269a0f5b-233a-4ea9-87e5-c3218cd82a33,2021,August,24
click,2021-08-24,Saudi Arabia,Makkah,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b,2021,August,24
click,2021-08-24,France,Unknown,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,24
click,2021-08-24,France,Vitrolles,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,24
click,2021-08-24,France,Cesson,Justin Bieber,Justice,Peaches,USUM72102636,6add5818-33b1-4ab1-977d-435af50e9b10,2021,August,24
click,2021-08-24,Austria,Aichberg,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
click,2021-08-24,Bahrain,Manama,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3,2021,August,24
click,2021-08-24,India,Nashik,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25,2021,August,24
click,2021-08-24,Germany,Burg bei Magdeburg,Luci4,Kurxxed Emeraldz,Kurxxed Emeraldz,USAT22103307,6a664635-961f-4a51-9451-d5d95c3e5861,2021,August,24
click,2021-08-24,United States,Unknown,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e,2021,August,24
click,2021-08-20,Canada,Kingsclear,Coldplay,Parachutes,Yellow,GBAYE0000267,0b6a19c0-a832-4275-96b4-4de302b6cb4c,2021,August,20
click,2021-08-20,Saudi Arabia,Jeddah,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,20
click,2021-08-20,India,Patna,XXXTENTACION,?,SAD!,USUG11800208,6dde0f74-cb26-40d0-be7c-2d7f6b93d823,2021,August,20
